Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR_macro,FPR_macro,Precision_macro,AUC_macro,PR-Curve_macro,Training Time (sec),Inference Time (sec)
congressional-voting,ProbabilisticRandomForest,6,"{'keep_proba': 0.04377055242994903, 'max_depth': 7, 'n_estimators_': 33}",0.627906977,0.529411765,0.470588235,0.80952381,0.64479638,0.648483678,0.3155585,0.0155773
congressional-voting,ProbabilisticRandomForest,7,"{'keep_proba': 0.09208091341729431, 'max_depth': 7, 'n_estimators_': 50}",0.581395349,0.490950226,0.509049774,0.466666667,0.647058824,0.63074179,0.4620767,0.0193396
congressional-voting,ProbabilisticRandomForest,8,"{'keep_proba': 0.03258044336995064, 'max_depth': 7, 'n_estimators_': 22}",0.627906977,0.529411765,0.470588235,0.80952381,0.683257919,0.65250063,0.2077602,0.0087774
congressional-voting,ProbabilisticRandomForest,9,"{'keep_proba': 0.07602675774972789, 'max_depth': 6, 'n_estimators_': 24}",0.651162791,0.543981481,0.456018519,0.658333333,0.668981481,0.628279616,0.1787432,0.0083369
conn-bench-sonar-mines-rocks,DNDT,1,"{'cut_count': 4, 'cut_size': 1, 'epochs': 6, 'lr': 0.00388265184674322, 'temprature': 0.7965717308087094, 'num_class': 2}",0.476190476,0.477272727,0.522727273,0.477272727,0.477272727,0.543703875,0.1810489,0.001313
conn-bench-sonar-mines-rocks,DNDT,10,"{'cut_count': 4, 'cut_size': 1, 'epochs': 27, 'lr': 0.00539192749136316, 'temprature': 0.7822259168567338, 'num_class': 2}",0.5,0.484848485,0.515151515,0.483516484,0.505050505,0.564813706,0.0894506,0.0013174
conn-bench-sonar-mines-rocks,DNDT,2,"{'cut_count': 4, 'cut_size': 1, 'epochs': 34, 'lr': 0.04600846039922208, 'temprature': 0.43928842347534686, 'num_class': 2}",0.428571429,0.431818182,0.568181818,0.430555556,0.531818182,0.540775605,0.1026995,0.0013079
conn-bench-sonar-mines-rocks,DNDT,3,"{'cut_count': 5, 'cut_size': 1, 'epochs': 10, 'lr': 0.03879068250351133, 'temprature': 0.4974926932168298, 'num_class': 2}",0.428571429,0.431818182,0.568181818,0.430555556,0.504545455,0.519289478,0.0410906,0.0016612
conn-bench-sonar-mines-rocks,DNDT,4,"{'cut_count': 5, 'cut_size': 1, 'epochs': 11, 'lr': 0.0066048713367727295, 'temprature': 0.6113568215931237, 'num_class': 2}",0.619047619,0.622727273,0.377272727,0.625,0.495454545,0.585157492,0.0448838,0.0016607
conn-bench-sonar-mines-rocks,DNDT,5,"{'cut_count': 5, 'cut_size': 1, 'epochs': 7, 'lr': 0.04164833841251649, 'temprature': 0.369213831254884, 'num_class': 2}",0.380952381,0.381818182,0.618181818,0.381818182,0.509090909,0.547577059,0.0324579,0.0016472
conn-bench-sonar-mines-rocks,DNDT,6,"{'cut_count': 4, 'cut_size': 1, 'epochs': 49, 'lr': 0.020688688828557025, 'temprature': 0.35131857349384676, 'num_class': 2}",0.333333333,0.318181818,0.681818182,0.205882353,0.495454545,0.595928657,0.148108,0.0014493
conn-bench-sonar-mines-rocks,DNDT,7,"{'cut_count': 4, 'cut_size': 1, 'epochs': 34, 'lr': 0.04600846039922208, 'temprature': 0.43928842347534686, 'num_class': 2}",0.571428571,0.554545455,0.445454545,0.611111111,0.490909091,0.513378179,0.1033455,0.0013663
conn-bench-sonar-mines-rocks,DNDT,8,"{'cut_count': 5, 'cut_size': 1, 'epochs': 9, 'lr': 0.04594425383130191, 'temprature': 0.3614176847179099, 'num_class': 2}",0.523809524,0.541666667,0.458333333,0.543269231,0.509259259,0.526857197,0.0489682,0.0016555
conn-bench-sonar-mines-rocks,DNDT,9,"{'cut_count': 5, 'cut_size': 1, 'epochs': 53, 'lr': 0.0031279434264540867, 'temprature': 0.46337631487669556, 'num_class': 2}",0.4,0.424242424,0.575757576,0.4,0.494949495,0.517260459,0.2224321,0.0016832
conn-bench-sonar-mines-rocks,LGBMClassifier,1,"{'learning_rate': 0.5356729460749717, 'max_depth': 2, 'n_estimators': 51, 'reg_lambda': 7.323772054504329, 'subsample': 0.6053251631945963, 'num_leaves': 37}",0.571428571,0.577272727,0.422727273,0.581730769,0.536363636,0.560349058,0.0124653,0.0004056
conn-bench-sonar-mines-rocks,LGBMClassifier,10,"{'learning_rate': 0.5188282185302633, 'max_depth': 6, 'n_estimators': 49, 'reg_lambda': 9.200092264373161, 'subsample': 0.7717015338451563, 'num_leaves': 37}",0.95,0.944444444,0.055555556,0.958333333,1,1,0.0168372,0.0004087
conn-bench-sonar-mines-rocks,LGBMClassifier,2,"{'learning_rate': 0.4471944599623872, 'max_depth': 3, 'n_estimators': 39, 'reg_lambda': 3.636791726343968, 'subsample': 0.7110430237007638, 'num_leaves': 37}",0.80952381,0.809090909,0.190909091,0.809090909,0.818181818,0.810736223,0.0132741,0.0004066
conn-bench-sonar-mines-rocks,LGBMClassifier,3,"{'learning_rate': 0.5589273731436726, 'max_depth': 2, 'n_estimators': 54, 'reg_lambda': 1.4726973489881694, 'subsample': 0.5171543307387749, 'num_leaves': 37}",0.714285714,0.704545455,0.295454545,0.75,0.9,0.906346154,0.0131178,0.0004049
conn-bench-sonar-mines-rocks,LGBMClassifier,4,"{'learning_rate': 0.2816015479755677, 'max_depth': 3, 'n_estimators': 30, 'reg_lambda': 3.5848152257336405, 'subsample': 0.9395679435990226, 'num_leaves': 37}",0.619047619,0.622727273,0.377272727,0.625,0.790909091,0.810708649,0.0157579,0.0005281
conn-bench-sonar-mines-rocks,LGBMClassifier,5,"{'learning_rate': 0.16130186546497197, 'max_depth': 2, 'n_estimators': 20, 'reg_lambda': 9.904015677846642, 'subsample': 0.6307073406837008, 'num_leaves': 37}",0.619047619,0.613636364,0.386363636,0.620192308,0.690909091,0.7023377,0.0078921,0.0003876
conn-bench-sonar-mines-rocks,LGBMClassifier,6,"{'learning_rate': 0.5442796587562161, 'max_depth': 2, 'n_estimators': 35, 'reg_lambda': 0.8510570665543801, 'subsample': 0.577580512477134, 'num_leaves': 37}",0.761904762,0.763636364,0.236363636,0.763636364,0.845454545,0.860811587,0.009933,0.0003977
conn-bench-sonar-mines-rocks,LGBMClassifier,7,"{'learning_rate': 0.2542430316445221, 'max_depth': 7, 'n_estimators': 126, 'reg_lambda': 3.072581638887394, 'subsample': 0.9407392088164706, 'num_leaves': 37}",0.80952381,0.818181818,0.181818182,0.857142857,0.981818182,0.982665113,0.0445743,0.0004846
conn-bench-sonar-mines-rocks,LGBMClassifier,8,"{'learning_rate': 0.3079105437897267, 'max_depth': 3, 'n_estimators': 194, 'reg_lambda': 7.006214446213659, 'subsample': 0.977738993154964, 'num_leaves': 37}",0.714285714,0.680555556,0.319444444,0.74375,0.833333333,0.848256186,0.0484437,0.0004895
conn-bench-sonar-mines-rocks,LGBMClassifier,9,"{'learning_rate': 0.4521416544929857, 'max_depth': 4, 'n_estimators': 60, 'reg_lambda': 6.946896343853821, 'subsample': 0.6440692051407406, 'num_leaves': 37}",0.7,0.666666667,0.333333333,0.823529412,0.95959596,0.963730693,0.0186988,0.0004098
conn-bench-sonar-mines-rocks,PaloBst,1,"{'learning_rate': 0.11046782148380876, 'max_depth': 4, 'n_estimators': 75, 'subsample': 0.7224162561505758, 'distribution': 'bernoulli'}",0.428571429,0.422727273,0.577272727,0.418269231,0.5,0.524109679,0.187976,0.0172143
conn-bench-sonar-mines-rocks,PaloBst,10,"{'learning_rate': 0.41631257626384677, 'max_depth': 2, 'n_estimators': 66, 'subsample': 0.5961101992255857, 'distribution': 'bernoulli'}",0.75,0.752525253,0.247474747,0.75,0.888888889,0.899363964,0.0717285,0.023381
conn-bench-sonar-mines-rocks,PaloBst,2,"{'learning_rate': 0.307950055705166, 'max_depth': 3, 'n_estimators': 70, 'subsample': 0.5674684172743076, 'distribution': 'bernoulli'}",0.571428571,0.572727273,0.427272727,0.572727273,0.690909091,0.726115655,0.1138469,0.085309
conn-bench-sonar-mines-rocks,PaloBst,3,"{'learning_rate': 0.3797493344380698, 'max_depth': 5, 'n_estimators': 22, 'subsample': 0.5951374308319956, 'distribution': 'bernoulli'}",0.714285714,0.709090909,0.290909091,0.721153846,0.754545455,0.735993836,0.0789671,0.0009556
conn-bench-sonar-mines-rocks,PaloBst,4,"{'learning_rate': 0.26006066209733714, 'max_depth': 3, 'n_estimators': 72, 'subsample': 0.611792531201389, 'distribution': 'bernoulli'}",0.904761905,0.904545455,0.095454545,0.904545455,0.927272727,0.93024761,0.1164328,0.0085343
conn-bench-sonar-mines-rocks,PaloBst,5,"{'learning_rate': 0.13101603260591815, 'max_depth': 5, 'n_estimators': 34, 'subsample': 0.5219617483431754, 'distribution': 'bernoulli'}",0.523809524,0.522727273,0.477272727,0.522727273,0.618181818,0.632446822,0.1142604,0.0022596
conn-bench-sonar-mines-rocks,PaloBst,6,"{'learning_rate': 0.512078694833253, 'max_depth': 5, 'n_estimators': 34, 'subsample': 0.6300918277111894, 'distribution': 'bernoulli'}",0.619047619,0.631818182,0.368181818,0.68125,0.818181818,0.825916585,0.1198215,0.0068501
conn-bench-sonar-mines-rocks,PaloBst,7,"{'learning_rate': 0.4706413721840136, 'max_depth': 2, 'n_estimators': 61, 'subsample': 0.5018151536273716, 'distribution': 'bernoulli'}",0.619047619,0.636363636,0.363636364,0.777777778,0.990909091,0.991267218,0.065956,0.0345877
conn-bench-sonar-mines-rocks,PaloBst,8,"{'learning_rate': 0.429104775609671, 'max_depth': 4, 'n_estimators': 76, 'subsample': 0.9395679435990226, 'distribution': 'bernoulli'}",0.904761905,0.902777778,0.097222222,0.902777778,0.944444444,0.940343834,0.1800953,0.0738652
conn-bench-sonar-mines-rocks,PaloBst,9,"{'learning_rate': 0.5734063685652891, 'max_depth': 2, 'n_estimators': 22, 'subsample': 0.5924945417397319, 'distribution': 'bernoulli'}",0.65,0.611111111,0.388888889,0.805555556,0.545454545,0.61405357,0.0341756,0.0015201
conn-bench-sonar-mines-rocks,ProbabilisticRandomForest,1,"{'keep_proba': 0.03241066200997616, 'max_depth': 5, 'n_estimators_': 10}",0.714285714,0.709090909,0.290909091,0.721153846,0.627272727,0.596403756,0.1599312,0.0023131
conn-bench-sonar-mines-rocks,ProbabilisticRandomForest,10,"{'keep_proba': 0.09778851908858113, 'max_depth': 7, 'n_estimators_': 10}",0.8,0.777777778,0.222222222,0.866666667,0.96969697,0.96964702,0.2479044,0.0028168
conn-bench-sonar-mines-rocks,ProbabilisticRandomForest,2,"{'keep_proba': 0.04627355763389353, 'max_depth': 7, 'n_estimators_': 13}",0.571428571,0.563636364,0.436363636,0.571428571,0.695454545,0.718434042,0.3020978,0.003452
conn-bench-sonar-mines-rocks,ProbabilisticRandomForest,3,"{'keep_proba': 0.08297528465442222, 'max_depth': 6, 'n_estimators_': 30}",0.761904762,0.754545455,0.245454545,0.785714286,0.709090909,0.726961621,0.6319231,0.0078419
conn-bench-sonar-mines-rocks,ProbabilisticRandomForest,4,"{'keep_proba': 0.04903059876928881, 'max_depth': 4, 'n_estimators_': 18}",0.619047619,0.618181818,0.381818182,0.618181818,0.736363636,0.7211224,0.1743031,0.0037595
conn-bench-sonar-mines-rocks,ProbabilisticRandomForest,5,"{'keep_proba': 0.0352362357355462, 'max_depth': 6, 'n_estimators_': 35}",0.761904762,0.754545455,0.245454545,0.785714286,0.790909091,0.805033116,0.6971438,0.0088974
conn-bench-sonar-mines-rocks,ProbabilisticRandomForest,6,"{'keep_proba': 0.09208091341729431, 'max_depth': 7, 'n_estimators_': 50}",0.761904762,0.763636364,0.236363636,0.763636364,0.854545455,0.85326624,1.1684725,0.0129521
conn-bench-sonar-mines-rocks,ProbabilisticRandomForest,7,"{'keep_proba': 0.07539799651141313, 'max_depth': 7, 'n_estimators_': 33}",0.80952381,0.818181818,0.181818182,0.857142857,1,1,0.7926325,0.0086533
conn-bench-sonar-mines-rocks,ProbabilisticRandomForest,8,"{'keep_proba': 0.04311195267792489, 'max_depth': 5, 'n_estimators_': 40}",0.904761905,0.902777778,0.097222222,0.902777778,0.953703704,0.952402998,0.5908394,0.009457
